Id,Probability
5a6122a9c7b29434c985dac7f6f2a5d6_Zone15, 6.94377e-05
366b47c7a8ccab2cd0e5834dde998765_Zone16, 0.000259012
53c9d8c270112c05d9906e4b492c067a_Zone15, 1.53259e-06
0fd54393dce1f55b5a4d7e30b8642158_Zone16, 3.29199e-06
c25859785ce48c8c8d7e1b4e19a6617b_Zone15, 1.49661e-05
9aeb4c826a79835c04428163b2805507_Zone16, 1.97751e-07
ce8ab5548464940a8a14a813a75500d0_Zone16, 3.81268e-07
76187ea862405caf22ce4626a0865d7e_Zone15, 2.01587e-06
1b861c23fc370c326ec8342733ef5d84_Zone16, 1.17078e-05
86b8e947df9cc7d357e8d5f44a63af0d_Zone15, 1.36858e-06
8cad214bfc98e58fb873130aa71c8503_Zone16, 6.20416e-06
cb4aad9898654da3b7a079837d452c7a_Zone15, 8.11296e-05
667e6cb559880b13e123970d7d443a76_Zone15, 3.35672e-05
dc86f115cbad5fec85ad22b3d7600e0a_Zone15, 2.85714e-06
49c3fc4b14948ab097a3462bb825e2f0_Zone15, 1.76456e-06
8ae7925ff082e37b2b705071dae57db8_Zone16, 1.04018e-05
8ae7925ff082e37b2b705071dae57db8_Zone15, 6.94368e-05
92447e0dccf16de23066830b85ef1445_Zone15, 0.000470831
d9b6081197ee70ebcaeabc8bf7749792_Zone16, 0.00238136
981a04410b05dd40c538f84b02300759_Zone16, 1.5247e-05
45e7ebd5a3cac11dcafdee7b1d79003f_Zone15, 0.000396007
adc28b596accd5039620bfef68feacf3_Zone16, 0.000443754
8cad214bfc98e58fb873130aa71c8503_Zone15, 0.973011
b9f49657be5a7c9da830c0ff75e497aa_Zone15, 0.00122949
1ccf082d6f3d51bd55113fb092be0e59_Zone15, 1.07745e-06
334cfc11aceab7e8bbd1d711f70c514d_Zone16, 9.17512e-08
0749d03b6d2d1eebb6c24ecb3c36e645_Zone15, 1.6683e-05
77f978889c53f450cef41dd5c559f800_Zone16, 2.61792e-06
6195fafc8d524bba24a71c862ae43b27_Zone15, 1.32932e-05
5a6122a9c7b29434c985dac7f6f2a5d6_Zone16, 0.929728
6ad2f3e44e78a904d17965f91148bae7_Zone16, 2.20762e-06
ad4a88206e1e7843b954997fa019cbe1_Zone15, 2.34358e-06
a53984435fe0345028ecc9b1fdf85a23_Zone15, 1.17225e-06
4fe8088fd2a96d3d36e45600c75964a8_Zone15, 2.30757e-05
8a59e4cd0ab21f8ac3c468ab63d2bc02_Zone16, 1.60942e-07
e0c39c6bf891474438bc44e05a953781_Zone15, 2.5663e-07
bbf660665e2c8e34b80322150484ab4a_Zone15, 0.0062655
1cef83028272a04070fbdffae5796a87_Zone15, 7.55017e-06
1cef83028272a04070fbdffae5796a87_Zone16, 0.985037
0fadb2ac7be1a0ed6fb7cd81372c18ba_Zone16, 2.25274e-07
47101ab882f74b44d325c4309f5a45da_Zone15, 2.42676e-05
cf07122136018767ce90ad0e2123da04_Zone16, 6.56449e-05
366b47c7a8ccab2cd0e5834dde998765_Zone15, 1.3373e-05
b805325a87f8132b90efccfe3a024023_Zone15, 0.00367514
572b2d27afbfc215f55040501a0ae8b8_Zone16, 0.00216534
6ad2f3e44e78a904d17965f91148bae7_Zone15, 3.49901e-06
5b900a35f3e9591914ea328cacb73dfa_Zone15, 1.40886e-06
b805325a87f8132b90efccfe3a024023_Zone16, 0.826986
2b81524a1a36b6b91baf7c84dc16b29b_Zone16, 7.67246e-06
5ad549b6c14ae5528a56216360e87829_Zone16, 2.37847e-07
27069e6977eb7e0ccd913af254932e39_Zone15, 5.85498e-06
45e7ebd5a3cac11dcafdee7b1d79003f_Zone16, 7.5263e-07
28970155f9954bbd7d5c737b60a66b5a_Zone16, 2.7578e-05
a1dab2b6bbdfec641c63b14c63eecc8f_Zone16, 5.39221e-05
5b900a35f3e9591914ea328cacb73dfa_Zone16, 6.8034e-07
77f978889c53f450cef41dd5c559f800_Zone15, 1.16337e-05
80f5b34aa8c962cc30138bc9c70343b5_Zone15, 0.173001
6195fafc8d524bba24a71c862ae43b27_Zone16, 8.0285e-05
0a83698bce92a6824dcc37c1d7fc31f5_Zone15, 2.43043e-05
08dc52d08482393070d8c71b11902636_Zone16, 2.42222e-06
1cb13f156bd436222447dd658180bd96_Zone15, 5.63711e-05
667e6cb559880b13e123970d7d443a76_Zone16, 0.00245142
bad6cac85809cbc9bc7c3d8dfd063841_Zone16, 4.4511e-05
0b2996d90c7250a3acb63cab6ae5bebe_Zone16, 1.08309e-05
cf0a5e997ce34fbd415f12ca95dcfcc5_Zone16, 0.000212412
1240199d7b5d6d1c709b13381a198b75_Zone15, 4.792e-07
db915c7821080439403d1ab21930f8a4_Zone15, 4.51932e-07
5ac9b630644efda24a7888b4905e422c_Zone16, 0.000108004
28970155f9954bbd7d5c737b60a66b5a_Zone15, 4.2976e-05
77fa6aa1e3c2ac6ec2c31457abcc2ca2_Zone16, 0.748301
ce8ab5548464940a8a14a813a75500d0_Zone15, 3.39834e-07
58d8d053c3b4585d4462f5ecb1452cdb_Zone15, 2.17425e-06
77fa6aa1e3c2ac6ec2c31457abcc2ca2_Zone15, 2.99091e-05
0fadb2ac7be1a0ed6fb7cd81372c18ba_Zone15, 6.04457e-07
2b81524a1a36b6b91baf7c84dc16b29b_Zone15, 0.000111884
104e284349ffe68378745fc8c5638eab_Zone16, 4.72623e-05
0b2996d90c7250a3acb63cab6ae5bebe_Zone15, 5.23591e-06
a1dab2b6bbdfec641c63b14c63eecc8f_Zone15, 4.38145e-06
35fcc4eea20865907dd58ad98684d52b_Zone16, 6.87371e-08
b44e79c5283d5b7aa587ac26c8f3803a_Zone16, 2.82903e-07
8cc399745b482846956be7307b0bd70f_Zone16, 4.80154e-06
a9279d73c52859e47cc73c73f4ebdec1_Zone15, 0.00210491
c864d6466ebf808bc293173c9a5df709_Zone16, 0.000110033
77e6f30d7fb024b57861075d9cdb2e61_Zone15, 5.37955e-06
4e400a40fb57cb44bfa0019fc8ebb63b_Zone16, 0.000243039
53c9d8c270112c05d9906e4b492c067a_Zone16, 2.39063e-07
9d340a2292b91b6d365091dcec525c53_Zone15, 7.98888e-06
76187ea862405caf22ce4626a0865d7e_Zone16, 0.834168
b9f49657be5a7c9da830c0ff75e497aa_Zone16, 6.81138e-06
4e400a40fb57cb44bfa0019fc8ebb63b_Zone15, 0.000145407
9d340a2292b91b6d365091dcec525c53_Zone16, 1.66671e-07
a53984435fe0345028ecc9b1fdf85a23_Zone16, 1.61896e-06
334cfc11aceab7e8bbd1d711f70c514d_Zone15, 3.06548e-07
8266fe33ef4df80aa66ff25bb0713c64_Zone15, 2.27394e-05
0367394485447c1c3485359ba71f52cb_Zone15, 1.18191e-05
53f844c24da6ba92e79a056cd4aa3627_Zone16, 0.974215
84c8eb37e1d8b6a31178fb7acde129cc_Zone15, 0.00242589
5a09d8d04a872ea04f7043bc5e0cfff8_Zone16, 2.92008e-05
7165af08cab4f780450d5cd41d7568f2_Zone15, 1.66542e-06
e1b48bcc8d13f1cdf8e1e98383ac5fae_Zone16, 2.64178e-06
6efc41a030bd27eb70407184e427b165_Zone16, 4.92651e-06
77e6f30d7fb024b57861075d9cdb2e61_Zone16, 6.87614e-07
8c74804799996ecb5ea45272ef387e41_Zone16, 4.43886e-05
6876581e7bfb9a417b0f50ded0c44191_Zone16, 0.136001
be0008e3e3ce57188aa0509d5a557ced_Zone15, 1.33273e-05
bbf660665e2c8e34b80322150484ab4a_Zone16, 1.96887e-06
adc28b596accd5039620bfef68feacf3_Zone15, 6.99144e-05
27069e6977eb7e0ccd913af254932e39_Zone16, 8.59329e-06
249092cc1775fabcb79ba439ba974759_Zone16, 3.50763e-05
c49a9aaa0c748cc5a4e88b30504a7732_Zone16, 0.000413955
c864d6466ebf808bc293173c9a5df709_Zone15, 0.88947
b44e79c5283d5b7aa587ac26c8f3803a_Zone15, 5.84692e-06
bad6cac85809cbc9bc7c3d8dfd063841_Zone15, 1.88382e-05
e05f6b1f43da2b6cffdb1fcf2e3bb930_Zone16, 4.29355e-05
3de88afea1b8fd356b119c5b44dcb47e_Zone15, 8.19528e-06
6876581e7bfb9a417b0f50ded0c44191_Zone15, 3.81413e-07
981a04410b05dd40c538f84b02300759_Zone15, 6.55017e-07
0367394485447c1c3485359ba71f52cb_Zone16, 8.25833e-05
78e2a05bb2cb447cbbc4b13fce385eff_Zone15, 0.996807
4fe8088fd2a96d3d36e45600c75964a8_Zone16, 8.03165e-05
cc9df85ad3f810f32450be5afcbaa019_Zone15, 3.93677e-05
08dc52d08482393070d8c71b11902636_Zone15, 5.26242e-05
123d65c19a4d7f395b3719d47d5666b5_Zone15, 1.01443e-05
433d90f22cd87cb66139d491f753470f_Zone15, 2.3064e-05
50c146d2bef02ff453f63104968bd456_Zone16, 0.0631982
c49a9aaa0c748cc5a4e88b30504a7732_Zone15, 7.44529e-05
8a59e4cd0ab21f8ac3c468ab63d2bc02_Zone15, 1.11562e-05
4d09ae2cb8b4841f93b256e1af2212e2_Zone16, 5.92057e-07
0fd54393dce1f55b5a4d7e30b8642158_Zone15, 7.19327e-05
e1b48bcc8d13f1cdf8e1e98383ac5fae_Zone15, 0.00334214
7165af08cab4f780450d5cd41d7568f2_Zone16, 3.02195e-05
bd2504fa78db460fb92eb3764a46b3db_Zone16, 6.09215e-05
50c146d2bef02ff453f63104968bd456_Zone15, 1.50485e-05
8266fe33ef4df80aa66ff25bb0713c64_Zone16, 0.000331768
35fcc4eea20865907dd58ad98684d52b_Zone15, 2.29956e-06
0749d03b6d2d1eebb6c24ecb3c36e645_Zone16, 9.88148e-07
cf0a5e997ce34fbd415f12ca95dcfcc5_Zone15, 1.91407e-06
b26e79a465ebac796ceb022cb998c236_Zone15, 0.00015322
9aeb4c826a79835c04428163b2805507_Zone15, 0.000254687
cf40b637efa6ec70e7281dedbfdcc1c4_Zone15, 0.000446553
0a83698bce92a6824dcc37c1d7fc31f5_Zone16, 0.000748167
ad4a88206e1e7843b954997fa019cbe1_Zone16, 0.000658847
1cb13f156bd436222447dd658180bd96_Zone16, 0.00743743
53c9d8c270112c05d9906e4b492c067a_Zone3, 0.0533531
8cc399745b482846956be7307b0bd70f_Zone3, 0.0234497
123d65c19a4d7f395b3719d47d5666b5_Zone3, 2.00334e-05
104e284349ffe68378745fc8c5638eab_Zone3, 5.72117e-07
bbf660665e2c8e34b80322150484ab4a_Zone3, 0.0245345
53c9d8c270112c05d9906e4b492c067a_Zone1, 0.000189768
2b81524a1a36b6b91baf7c84dc16b29b_Zone3, 0.0108442
1240199d7b5d6d1c709b13381a198b75_Zone3, 0.00011637
45e7ebd5a3cac11dcafdee7b1d79003f_Zone3, 0.0165111
dc86f115cbad5fec85ad22b3d7600e0a_Zone3, 0.000707446
6ec5ce5500d9ce14887e64f47486ad5f_Zone1, 3.25883e-05
104e284349ffe68378745fc8c5638eab_Zone1, 0.00117612
9e3ed73cf898679f5849315d9daae83a_Zone3, 0.199521
0fd54393dce1f55b5a4d7e30b8642158_Zone1, 0.00354225
b805325a87f8132b90efccfe3a024023_Zone1, 0.0202483
d9a7e03c0bc6d9eaf711152972cf99ae_Zone1, 0.0140441
bbf660665e2c8e34b80322150484ab4a_Zone1, 0.999266
0fadb2ac7be1a0ed6fb7cd81372c18ba_Zone1, 0.999968
1cef83028272a04070fbdffae5796a87_Zone1, 1.09284e-05
cc9df85ad3f810f32450be5afcbaa019_Zone3, 6.80951e-05
84c8eb37e1d8b6a31178fb7acde129cc_Zone1, 0.00118591
58d8d053c3b4585d4462f5ecb1452cdb_Zone3, 8.63767e-07
e0c39c6bf891474438bc44e05a953781_Zone3, 6.31473e-05
e5c71e8fddb958908a69dbc1ddf074ba_Zone1, 4.44866e-05
9aeb4c826a79835c04428163b2805507_Zone3, 8.9153e-07
80f5b34aa8c962cc30138bc9c70343b5_Zone1, 0.0250034
ad4a88206e1e7843b954997fa019cbe1_Zone1, 1.19943e-05
cb4aad9898654da3b7a079837d452c7a_Zone1, 0.000100187
5a09d8d04a872ea04f7043bc5e0cfff8_Zone1, 0.00176013
a1dab2b6bbdfec641c63b14c63eecc8f_Zone1, 0.000447157
27069e6977eb7e0ccd913af254932e39_Zone1, 0.0110795
8c74804799996ecb5ea45272ef387e41_Zone1, 0.000982059
77f978889c53f450cef41dd5c559f800_Zone3, 0.0128607
27069e6977eb7e0ccd913af254932e39_Zone3, 0.00305775
0749d03b6d2d1eebb6c24ecb3c36e645_Zone3, 9.31232e-07
366b47c7a8ccab2cd0e5834dde998765_Zone3, 0.0075436
c49a9aaa0c748cc5a4e88b30504a7732_Zone1, 0.000316243
bd2504fa78db460fb92eb3764a46b3db_Zone3, 0.0587555
249092cc1775fabcb79ba439ba974759_Zone1, 8.32535e-06
0fd54393dce1f55b5a4d7e30b8642158_Zone3, 0.00484987
d9b6081197ee70ebcaeabc8bf7749792_Zone1, 2.60231e-05
572b2d27afbfc215f55040501a0ae8b8_Zone1, 0.000281484
cf0a5e997ce34fbd415f12ca95dcfcc5_Zone1, 6.51749e-05
5ac9b630644efda24a7888b4905e422c_Zone3, 1.19132e-05
8a59e4cd0ab21f8ac3c468ab63d2bc02_Zone1, 0.000475068
6876581e7bfb9a417b0f50ded0c44191_Zone1, 0.000160401
a53984435fe0345028ecc9b1fdf85a23_Zone3, 0.0852508
47101ab882f74b44d325c4309f5a45da_Zone1, 0.00376831
334cfc11aceab7e8bbd1d711f70c514d_Zone1, 8.2042e-07
b805325a87f8132b90efccfe3a024023_Zone3, 0.00219189
08dc52d08482393070d8c71b11902636_Zone1, 0.13826
4e400a40fb57cb44bfa0019fc8ebb63b_Zone3, 0.0103285
b9f49657be5a7c9da830c0ff75e497aa_Zone3, 0.995811
ce8ab5548464940a8a14a813a75500d0_Zone1, 0.0584872
e5c71e8fddb958908a69dbc1ddf074ba_Zone3, 0.000161568
dc86f115cbad5fec85ad22b3d7600e0a_Zone1, 0.000731734
35fcc4eea20865907dd58ad98684d52b_Zone1, 0.00506824
58d8d053c3b4585d4462f5ecb1452cdb_Zone1, 0.00090541
77e6f30d7fb024b57861075d9cdb2e61_Zone3, 0.000664425
08dc52d08482393070d8c71b11902636_Zone3, 0.00105164
b44e79c5283d5b7aa587ac26c8f3803a_Zone3, 1.17387e-05
6ec5ce5500d9ce14887e64f47486ad5f_Zone3, 6.06029e-05
981a04410b05dd40c538f84b02300759_Zone1, 0.998392
6ad2f3e44e78a904d17965f91148bae7_Zone1, 0.000343011
5ad549b6c14ae5528a56216360e87829_Zone3, 0.00014234
cb4aad9898654da3b7a079837d452c7a_Zone3, 1.0759e-05
b7076e8fa7af8ce574ccdb59f1c1c7b2_Zone3, 2.08671e-05
e0c39c6bf891474438bc44e05a953781_Zone1, 1.28473e-06
0fadb2ac7be1a0ed6fb7cd81372c18ba_Zone3, 0.890754
c864d6466ebf808bc293173c9a5df709_Zone3, 0.249822
8ae7925ff082e37b2b705071dae57db8_Zone1, 0.000217296
e1b48bcc8d13f1cdf8e1e98383ac5fae_Zone1, 0.999999
3de88afea1b8fd356b119c5b44dcb47e_Zone1, 0.00686021
77fa6aa1e3c2ac6ec2c31457abcc2ca2_Zone1, 0.00156373
b44e79c5283d5b7aa587ac26c8f3803a_Zone1, 0.000164563
5ad549b6c14ae5528a56216360e87829_Zone1, 0.00035522
0367394485447c1c3485359ba71f52cb_Zone3, 7.39704e-05
0367394485447c1c3485359ba71f52cb_Zone1, 0.000965411
572b2d27afbfc215f55040501a0ae8b8_Zone3, 9.6033e-05
3de88afea1b8fd356b119c5b44dcb47e_Zone3, 0.00208209
28970155f9954bbd7d5c737b60a66b5a_Zone1, 0.000136199
53f844c24da6ba92e79a056cd4aa3627_Zone1, 0.000119268
249092cc1775fabcb79ba439ba974759_Zone3, 0.000257127
84c8eb37e1d8b6a31178fb7acde129cc_Zone3, 0.00660161
53f844c24da6ba92e79a056cd4aa3627_Zone3, 0.000801675
1ccf082d6f3d51bd55113fb092be0e59_Zone1, 0.000205596
54becfebc071bf769a187bd50981f186_Zone1, 4.85434e-05
0b2996d90c7250a3acb63cab6ae5bebe_Zone3, 8.23177e-08
8266fe33ef4df80aa66ff25bb0713c64_Zone3, 0.999097
a53984435fe0345028ecc9b1fdf85a23_Zone1, 0.0151643
12ed0db15024397106482c4983ad2d92_Zone3, 0.000553308
86b8e947df9cc7d357e8d5f44a63af0d_Zone3, 0.000703873
28970155f9954bbd7d5c737b60a66b5a_Zone3, 0.000591369
4fe8088fd2a96d3d36e45600c75964a8_Zone1, 4.40898e-05
1cb13f156bd436222447dd658180bd96_Zone3, 0.000245235
76187ea862405caf22ce4626a0865d7e_Zone1, 0.000190064
366b47c7a8ccab2cd0e5834dde998765_Zone1, 1.8824e-06
50c146d2bef02ff453f63104968bd456_Zone3, 3.78657e-06
a1dab2b6bbdfec641c63b14c63eecc8f_Zone3, 1.12075e-05
db915c7821080439403d1ab21930f8a4_Zone3, 0.000820216
a9279d73c52859e47cc73c73f4ebdec1_Zone3, 0.000164861
86b8e947df9cc7d357e8d5f44a63af0d_Zone1, 2.41139e-05
981a04410b05dd40c538f84b02300759_Zone3, 0.0026753
1cef83028272a04070fbdffae5796a87_Zone3, 0.128013
cf07122136018767ce90ad0e2123da04_Zone1, 0.0147236
78e2a05bb2cb447cbbc4b13fce385eff_Zone3, 0.00175423
7165af08cab4f780450d5cd41d7568f2_Zone1, 0.000220901
92447e0dccf16de23066830b85ef1445_Zone3, 0.00331377
cc9df85ad3f810f32450be5afcbaa019_Zone1, 0.000405311
2b81524a1a36b6b91baf7c84dc16b29b_Zone1, 0.00062175
77fa6aa1e3c2ac6ec2c31457abcc2ca2_Zone3, 0.00760796
b9f49657be5a7c9da830c0ff75e497aa_Zone1, 4.97971e-06
92447e0dccf16de23066830b85ef1445_Zone1, 4.73593e-06
b7076e8fa7af8ce574ccdb59f1c1c7b2_Zone1, 0.00340632
8cad214bfc98e58fb873130aa71c8503_Zone3, 9.4891e-07
50c146d2bef02ff453f63104968bd456_Zone1, 6.69514e-06
433d90f22cd87cb66139d491f753470f_Zone3, 2.6983e-05
e05f6b1f43da2b6cffdb1fcf2e3bb930_Zone3, 0.0041262
8cad214bfc98e58fb873130aa71c8503_Zone1, 8.21474e-05
ce8ab5548464940a8a14a813a75500d0_Zone3, 0.00316972
cf40b637efa6ec70e7281dedbfdcc1c4_Zone1, 0.0823847
45e7ebd5a3cac11dcafdee7b1d79003f_Zone1, 0.00100455
d9b6081197ee70ebcaeabc8bf7749792_Zone3, 2.37792e-05
5b900a35f3e9591914ea328cacb73dfa_Zone1, 0.000174955
0a83698bce92a6824dcc37c1d7fc31f5_Zone3, 0.000164511
ea3290d7769b069f78656ea2217067b3_Zone1, 8.34834e-07
b26e79a465ebac796ceb022cb998c236_Zone1, 1.0102e-06
1b861c23fc370c326ec8342733ef5d84_Zone1, 0.000199987
6efc41a030bd27eb70407184e427b165_Zone1, 0.916143
e1b48bcc8d13f1cdf8e1e98383ac5fae_Zone3, 0.205038
db915c7821080439403d1ab21930f8a4_Zone1, 0.0446487
9e3ed73cf898679f5849315d9daae83a_Zone1, 9.91596e-05
5a6122a9c7b29434c985dac7f6f2a5d6_Zone3, 1.28604e-05
bad6cac85809cbc9bc7c3d8dfd063841_Zone3, 2.17084e-05
c25859785ce48c8c8d7e1b4e19a6617b_Zone1, 5.32553e-05
5b900a35f3e9591914ea328cacb73dfa_Zone3, 8.05854e-05
5ac9b630644efda24a7888b4905e422c_Zone1, 0.00123009
8c74804799996ecb5ea45272ef387e41_Zone3, 0.0775692
1240199d7b5d6d1c709b13381a198b75_Zone1, 1.0762e-05
6876581e7bfb9a417b0f50ded0c44191_Zone3, 2.10004e-05
8cc399745b482846956be7307b0bd70f_Zone1, 2.26381e-06
d9a7e03c0bc6d9eaf711152972cf99ae_Zone3, 0.000137859
cf40b637efa6ec70e7281dedbfdcc1c4_Zone3, 5.18669e-07
667e6cb559880b13e123970d7d443a76_Zone1, 1.40772e-05
5a6122a9c7b29434c985dac7f6f2a5d6_Zone1, 0.981315
8a59e4cd0ab21f8ac3c468ab63d2bc02_Zone3, 0.000219976
be0008e3e3ce57188aa0509d5a557ced_Zone3, 0.99366
a9279d73c52859e47cc73c73f4ebdec1_Zone1, 0.989325
89a7c3afee3ab7851f28cd66ed4bba53_Zone1, 0.00158589
1cb13f156bd436222447dd658180bd96_Zone1, 5.8392e-05
47101ab882f74b44d325c4309f5a45da_Zone3, 0.970258
667e6cb559880b13e123970d7d443a76_Zone3, 3.05643e-05
0a83698bce92a6824dcc37c1d7fc31f5_Zone1, 0.000262399
334cfc11aceab7e8bbd1d711f70c514d_Zone3, 0.00257273
4fe8088fd2a96d3d36e45600c75964a8_Zone3, 1.49755e-05
cf0a5e997ce34fbd415f12ca95dcfcc5_Zone3, 7.46038e-05
433d90f22cd87cb66139d491f753470f_Zone1, 0.000457604
c49a9aaa0c748cc5a4e88b30504a7732_Zone3, 4.22957e-05
9d340a2292b91b6d365091dcec525c53_Zone3, 6.97654e-06
c25859785ce48c8c8d7e1b4e19a6617b_Zone3, 4.73644e-06
49c3fc4b14948ab097a3462bb825e2f0_Zone1, 0.00148089
ad4a88206e1e7843b954997fa019cbe1_Zone3, 0.0271381
4d09ae2cb8b4841f93b256e1af2212e2_Zone3, 1.27356e-08
9aeb4c826a79835c04428163b2805507_Zone1, 0.154117
49c3fc4b14948ab097a3462bb825e2f0_Zone3, 0.000461941
123d65c19a4d7f395b3719d47d5666b5_Zone1, 4.70179e-07
bd2504fa78db460fb92eb3764a46b3db_Zone1, 7.09629e-05
76187ea862405caf22ce4626a0865d7e_Zone3, 3.84816e-05
c864d6466ebf808bc293173c9a5df709_Zone1, 0.00651161
4e400a40fb57cb44bfa0019fc8ebb63b_Zone1, 0.00220989
bad6cac85809cbc9bc7c3d8dfd063841_Zone1, 2.06159e-08
77e6f30d7fb024b57861075d9cdb2e61_Zone1, 7.23054e-05
e05f6b1f43da2b6cffdb1fcf2e3bb930_Zone1, 0.00148454
6efc41a030bd27eb70407184e427b165_Zone3, 0.000542868
adc28b596accd5039620bfef68feacf3_Zone1, 0.000596821
12ed0db15024397106482c4983ad2d92_Zone1, 0.099465
6195fafc8d524bba24a71c862ae43b27_Zone1, 9.46006e-06
cf07122136018767ce90ad0e2123da04_Zone3, 2.94144e-07
89a7c3afee3ab7851f28cd66ed4bba53_Zone3, 5.85086e-08
b26e79a465ebac796ceb022cb998c236_Zone3, 3.28977e-06
0b2996d90c7250a3acb63cab6ae5bebe_Zone1, 0.00557887
adc28b596accd5039620bfef68feacf3_Zone3, 0.000891986
54becfebc071bf769a187bd50981f186_Zone3, 0.000154455
8266fe33ef4df80aa66ff25bb0713c64_Zone1, 0.555096
8ae7925ff082e37b2b705071dae57db8_Zone3, 4.93875e-05
0749d03b6d2d1eebb6c24ecb3c36e645_Zone1, 0.000435932
1ccf082d6f3d51bd55113fb092be0e59_Zone3, 2.78377e-05
6195fafc8d524bba24a71c862ae43b27_Zone3, 0.000355427
78e2a05bb2cb447cbbc4b13fce385eff_Zone1, 0.000314342
1b861c23fc370c326ec8342733ef5d84_Zone3, 0.00156059
be0008e3e3ce57188aa0509d5a557ced_Zone1, 6.45231e-07
7165af08cab4f780450d5cd41d7568f2_Zone3, 7.28459e-06
80f5b34aa8c962cc30138bc9c70343b5_Zone3, 1.02079e-05
35fcc4eea20865907dd58ad98684d52b_Zone3, 0.00174802
6ad2f3e44e78a904d17965f91148bae7_Zone3, 0.0283793
5a09d8d04a872ea04f7043bc5e0cfff8_Zone3, 2.5933e-05
77f978889c53f450cef41dd5c559f800_Zone1, 0.000613203
4d09ae2cb8b4841f93b256e1af2212e2_Zone1, 0.99938
ea3290d7769b069f78656ea2217067b3_Zone3, 0.0194443
